STATE,year,total_damage,event_count,home_value,disaster_count,population,housing_units,exposure,damage_per_capita,risk_score,norm_damage,norm_events,norm_fema,norm_exposure,risk_score_norm,next_risk
ALASKA,2019,7900000.0,10,299014.2749923335,6.0,733391.0,326200.0,97538456502.49919,10.771880211237935,19511641303.09984,0.0004254807128219491,0.011363636363636364,0.009630818619582664,0.011013420050013673,0.006710027434818421,0.026722976076689282
ALASKA,2020,9574000.0,16,312967.53663499426,121.0,733391.0,326200.0,102090010450.33513,13.054427992707847,20422789105.367027,0.0005156395372857393,0.01818181818181818,0.1942215088282504,0.011527352475287706,0.026722976076689282,0.005989586367186219
ALASKA,2021,5855740.0,6,334599.19562288705,5.0,733391.0,326200.0,109146257612.18576,7.98447213014613,21832179394.137154,0.00031538030750632914,0.006818181818181818,0.008025682182985553,0.01232409887416256,0.005989586367186219,0.015548349194461427
ALASKA,2022,583000.0,40,350837.8219717543,16.0,733391.0,326200.0,114443297527.18625,0.7949374890065463,22888951015.03725,3.139939943989827e-05,0.045454545454545456,0.025682182985553772,0.01292220681740333,0.015548349194461427,0.016049331992981843
ALASKA,2023,7000000.0,46,332889.06330738484,11.0,733391.0,326200.0,108588412450.86894,9.544703984641208,21721182500.47379,0.0003770082265510941,0.05227272727272727,0.01765650080256822,0.012261110558530434,0.016049331992981843,0.01218130840154299
ALASKA,2025,19080000.0,22,351231.8667289313,18.0,733391.0,326200.0,114571834926.9774,26.016136003850605,22923906991.59548,0.0010276167089421251,0.025,0.028892455858747994,0.012936720440304469,0.01218130840154299,
AMERICAN SAMOA,2023,10000.0,1,,0.0,,,,,,5.385831807872773e-07,0.0011363636363636363,0.0,,,
AMERICAN SAMOA,2025,105000.0,8,,0.0,,,,,,5.655123398266412e-06,0.00909090909090909,0.0,,,
ARIZONA,2015,559000.0,16,175788.98545453371,2.0,7151502.0,3082000.0,541781653170.8729,0.0781653979821302,108356610137.57458,3.0106799806008802e-05,0.01818181818181818,0.0032102728731942215,0.06117452680429445,0.022321791684893795,0.02691443885577442
ARIZONA,2016,185000.0,32,186563.45978909454,1.0,7151502.0,3082000.0,574988583069.9894,0.025868691639882084,114997809120.49788,9.96378884456463e-06,0.03636363636363636,0.0016051364365971107,0.06492404141283203,0.02691443885577442,0.03020892436764954
ARIZONA,2017,1750000.0,40,197306.38924372,3.0,7151502.0,3082000.0,608098291649.145,0.24470383983672242,121620533338.12901,9.425205663777352e-05,0.045454545454545456,0.004815409309791332,0.06866257841035402,0.03020892436764954,0.028963537160911178
ARIZONA,2018,53325000.0,23,210205.2330631035,4.0,7151502.0,3082000.0,647852528300.485,7.456475576738985,129597168165.097,0.002871994811548156,0.026136363636363635,0.006420545746388443,0.07315137311460114,0.028963537160911178,0.029599027808423467
ARIZONA,2019,9576000.0,24,226218.1193405599,2.0,7151502.0,3082000.0,697204243807.6056,1.339019411586545,139445636766.52112,0.0005157472539218967,0.02727272727272727,0.0032102728731942215,0.07872385388329944,0.029599027808423467,0.04714031923520019
ARIZONA,2020,2046000.0,39,241676.4046029441,81.0,7151502.0,3082000.0,744846678986.2737,0.28609374646053376,148970358813.15472,0.00011019411878907693,0.04431818181818182,0.13001605136436598,0.08410333362537199,0.04714031923520019,0.043266899881644325
ARIZONA,2021,18335000.0,48,293857.50043503236,8.0,7151502.0,3082000.0,905668816340.7698,2.563797087660746,181142930778.55396,0.0009874922619734728,0.05454545454545454,0.012841091492776886,0.10226234306162114,0.043266899881644325,0.04727523493062696
ARIZONA,2022,23035000.0,43,346778.8567859394,5.0,7151502.0,3082000.0,1068772436614.2653,3.2210016860793718,213766004831.95306,0.0012406263569434933,0.048863636363636366,0.008025682182985553,0.12067896298941244,0.04727523493062696,0.059284242906476395
ARIZONA,2023,822000.0,102,342564.2939206741,2.0,7151502.0,3082000.0,1055783153863.5177,0.11494088934044903,211157041793.30356,4.4271537460714196e-05,0.1159090909090909,0.0032102728731942215,0.119212296074515,0.059284242906476395,0.04691654100177857
ARIZONA,2025,1586000.0,44,350204.69333085476,2.0,7151502.0,3082000.0,1079330864845.6943,0.221771594274881,215866965978.1389,8.541929247286218e-05,0.05,0.0032102728731942215,0.12187115332489999,0.04691654100177857,
ARKANSAS,2015,37931000.0,207,105304.25419352179,29.0,3011524.0,1365265.0,143768212601.51852,12.595283982462036,28772608064.603706,0.0020428998630442215,0.23522727272727273,0.04654895666131621,0.016233389085664095,0.057387526882503086,0.03592612136159879
ARKANSAS,2016,5191000.0,100,109441.12548211237,50.0,3011524.0,1365265.0,149416138181.33615,1.7237119810434849,29885823161.26723,0.00027957852914667564,0.11363636363636363,0.08025682182985554,0.016871116798939472,0.03592612136159879,0.036402525104745696
ARKANSAS,2017,49235000.0,110,112556.29900239382,32.0,3011524.0,1365265.0,153669175557.5032,16.348865225712963,30758452636.70064,0.0026517142906061597,0.125,0.051364365971107544,0.017351342637974925,0.036402525104745696,0.039681642948607064
ARKANSAS,2018,8574000.0,150,116894.2696889717,0.0,3011524.0,1365265.0,159591655106.91394,2.847063480151578,31922618051.38279,0.00046178121920701157,0.17045454545454544,0.0,0.018020071233383905,0.039681642948607064,0.05369779572369535
ARKANSAS,2019,23624000.0,184,120919.64182673286,36.0,3011524.0,1365265.0,165087354798.57443,7.844533199801828,33029283000.11489,0.001272348906291864,0.20909090909090908,0.05778491171749599,0.01864061057082397,0.05369779572369535,0.0872956142773619
ARKANSAS,2020,310466000.0,159,128602.76862854639,240.0,3011524.0,1365265.0,175576858911.65237,103.0926534206601,35270604838.13048,0.016721176580630284,0.1806818181818182,0.3852327447833066,0.019825018434718285,0.0872956142773619,0.03788953996877952
ARKANSAS,2021,27942000.0,131,145139.48644704078,5.0,3011524.0,1365265.0,198153860964.11914,9.27835873132673,39644743219.52383,0.0015049091237558103,0.14886363636363636,0.008025682182985553,0.02237426942750456,0.03788953996877952,0.037846215003521935
ARKANSAS,2022,22159000.0,132,159336.17207162222,0.0,3011524.0,1365265.0,217536098963.3633,7.358068539384046,43518299319.07267,0.0011934464703065278,0.15,0.0,0.024562788051331087,0.037846215003521935,0.047152257522938876
ARKANSAS,2023,248895000.0,137,160952.6661069808,20.0,3011524.0,1365265.0,219743041692.54712,82.64752331377734,44073055867.90943,0.01340506607820494,0.15568181818181817,0.03210272873194221,0.02481198194033016,0.047152257522938876,0.06915753669797081
ARKANSAS,2025,14913000.0,181,165106.3831870296,125.0,3011524.0,1365265.0,225413966241.83997,4.9519778026009424,45090249797.06799,0.0008031890975080667,0.2056818181818182,0.20064205457463885,0.025452306550466843,0.06915753669797081,
CALIFORNIA,2015,22374000.0,75,357215.2204832926,13.0,39538223.0,14392140.0,5141091463326.415,0.5658827914446231,1028229479681.5831,0.0012050260086934543,0.08522727272727272,0.02086677367576244,0.5804992392893001,0.19376391410329818,0.2163259130579959
CALIFORNIA,2016,57805200.0,116,382485.94348535227,14.0,39538223.0,14392140.0,5504791246673.277,1.462008042192488,1100987151959.2556,0.0031132908482044723,0.1318181818181818,0.02247191011235955,0.621565897812806,0.2163259130579959,0.33787845786296916
CALIFORNIA,2017,705467190.0,437,408772.73040167644,150.0,39538223.0,14392140.0,5883114364123.184,17.842663035210258,1176975606522.0366,0.03799527631312625,0.4965909090909091,0.24077046548956663,0.664283729901934,0.33787845786296916,0.6728725059816854
CALIFORNIA,2018,18567234100.0,226,444809.88589953625,29.0,39538223.0,14392140.0,6401766151250.151,469.6021391755517,1289636847348.1304,1.0,0.25681818181818183,0.04654895666131621,0.7228465798397246,0.6728725059816854,0.3602816023292566
CALIFORNIA,2019,14737000.0,571,457351.51668681955,45.0,39538223.0,14392140.0,6582267057369.043,0.37272792962900736,1316460780092.5085,0.0007937100335262106,0.6488636363636363,0.07223113964686999,0.7432275902614396,0.3602816023292566,0.3136195669900862
CALIFORNIA,2020,29250000.0,226,477052.30902441667,181.0,39538223.0,14392140.0,6865803618802.668,0.7397904554284092,1373175348823.8337,0.0015753558038027861,0.25681818181818183,0.29052969502407705,0.7752427293417367,0.3136195669900862,0.3218212393726445
CALIFORNIA,2021,82665000.0,215,549322.3216686631,21.0,39538223.0,14392140.0,7905923758580.433,2.090761640956904,1581226084261.1868,0.004452197863978028,0.24431818181818182,0.033707865168539325,0.8926864578218766,0.3218212393726445,0.349998756469078
CALIFORNIA,2022,60733510.0,210,615358.6366807783,6.0,39538223.0,14392140.0,8856327649318.896,1.536070804193704,1771295896661.3794,0.0032710046996175914,0.23863636363636365,0.009630818619582664,1.0,0.349998756469078,0.5096201736432215
CALIFORNIA,2023,341461200.0,801,595920.4514645516,185.0,39538223.0,14392140.0,8576570566341.032,8.636230313132687,1715484844046.9065,0.018390525921144065,0.9102272727272728,0.2969502407704655,0.9684116155075428,0.5096201736432215,0.39847356113808147
CALIFORNIA,2025,55689460.0,431,611986.8765889216,6.0,39538223.0,14392140.0,8807800806030.482,1.4084967855029802,1761588006022.8967,0.0029993406503125847,0.48977272727272725,0.009630818619582664,0.9945206585381757,0.39847356113808147,
COLORADO,2015,9259500.0,77,251146.28108683074,15.0,5773714.0,2491404.0,625706849284.8545,1.603733749195059,125145999623.8709,0.0004987010962499794,0.0875,0.024077046548956663,0.07065082436657309,0.04130243240336758,0.03395575787333378
COLORADO,2016,213500.0,50,260035.77369642933,4.0,5773714.0,2491404.0,647854166730.3788,0.03697793136272424,129570940106.47575,1.149875090980837e-05,0.056818181818181816,0.006420545746388443,0.07315155811564883,0.03395575787333378,0.029603491617065818
COLORADO,2017,1632000.0,28,274956.6049120078,0.0,5773714.0,2491404.0,685027985304.1959,0.28266034652911454,137006413066.4392,8.789677510448366e-05,0.031818181818181815,0.0,0.07734898847795887,0.029603491617065818,0.0566764766618367
COLORADO,2018,47310000.0,132,296409.67081316933,4.0,5773714.0,2491404.0,738476239502.6133,8.194032471992898,147718902927.32266,0.002548037028304609,0.15,0.006420545746388443,0.08338402425292005,0.0566764766618367,0.0455838829239798
COLORADO,2019,75000.0,83,316593.84133289417,0.0,5773714.0,2491404.0,788763162672.1378,0.012989905630933572,157752670051.0276,4.03937385590458e-06,0.09431818181818181,0.0,0.08906210270267026,0.0455838829239798,0.0764081692918806
COLORADO,2020,295410200.0,85,336688.1720066253,139.0,5773714.0,2491404.0,838826258489.9943,51.1646749388695,167912956828.89886,0.015910296515300574,0.09659090909090909,0.2231139646869984,0.09471490799626242,0.0764081692918806,0.0969751696532257
COLORADO,2021,2001522500.0,84,404326.5969934568,4.0,5773714.0,2491404.0,1007340901055.8864,346.6611785758699,202468941478.3773,0.10779863544673032,0.09545454545454546,0.006420545746388443,0.11374250602995213,0.0969751696532257,0.0554375157650499
COLORADO,2022,27870.0,66,479144.25158088945,0.0,5773714.0,2491404.0,1193741904965.6343,0.004827048932454916,238748394941.32687,1.501031324854142e-06,0.075,0.0,0.1347897178417332,0.0554375157650499,0.09115407412317483
COLORADO,2023,45257500.0,210,476391.6623962138,14.0,5773714.0,2491404.0,1186884093260.5767,7.8385420545596824,237399447445.51535,0.00243749283044802,0.23863636363636365,0.02247191011235955,0.1340153775082898,0.09115407412317483,0.06528116477061152
COLORADO,2025,181670000.0,84,495235.7109427606,3.0,5773714.0,2491404.0,1233832231185.6375,31.465015412956028,246857281254.2275,0.009784440645362467,0.09545454545454546,0.004815409309791332,0.139316461635261,0.06528116477061152,
CONNECTICUT,2015,0.0,4,233107.82791980822,4.0,3605944.0,1530197.0,356700898959.4068,0.0,71340179793.08136,0.0,0.004545454545454545,0.006420545746388443,0.040276389163045385,0.013634062232643369,0.01315096789296231
CONNECTICUT,2016,20000.0,4,236166.23157351313,0.0,3605944.0,1530197.0,361380859055.0951,0.005546397836461132,72276181811.81903,1.0771663615745546e-06,0.004545454545454545,0.0,0.040804820391089236,0.01315096789296231,0.013669895430526456
CONNECTICUT,2017,0.0,5,241801.2499311345,0.0,3605944.0,1530197.0,370003547240.8722,0.0,74000709449.17444,0.0,0.005681818181818182,0.0,0.041778439313876065,0.013669895430526456,0.02075815537855846
CONNECTICUT,2018,473000.0,32,247582.23547069347,4.0,3605944.0,1530197.0,378849593970.54877,0.13117230883230577,75770155300.90976,2.5474984451238217e-05,0.03636363636363636,0.006420545746388443,0.04277727845803949,0.02075815537855846,0.015248293883545726
CONNECTICUT,2019,38000.0,10,250313.34557993742,0.0,3605944.0,1530197.0,383028730466.3835,0.010538155889276151,76605765095.2767,2.046616086991654e-06,0.011363636363636364,0.0,0.04324915988127886,0.015248293883545726,0.020593484266878744
CONNECTICUT,2020,515000.0,9,261623.75416352754,31.0,3605944.0,1530197.0,400335883749.76733,0.14281974428887415,80067434254.85347,2.773703381054478e-05,0.010227272727272727,0.04975922953451043,0.045203373181496455,0.020593484266878744,0.024136120684305463
CONNECTICUT,2021,405500.0,18,302940.1574703732,27.0,3605944.0,1530197.0,463558120140.6927,0.11245321613424945,92711826784.43855,2.1839547980924094e-05,0.020454545454545454,0.04333868378812199,0.05234202465130601,0.024136120684305463,0.01790740674321037
CONNECTICUT,2022,0.0,2,336706.6636747437,0.0,3605944.0,1530197.0,515227526635.10175,0.0,103045505327.42035,0.0,0.0022727272727272726,0.0,0.05817620429554972,0.01790740674321037,0.02278449415082599
CONNECTICUT,2023,651000.0,18,360372.5682363555,0.0,3605944.0,1530197.0,551441022797.5665,0.18053524957680986,110288530063.11331,3.5061765069251755e-05,0.020454545454545454,0.0,0.06226520117963066,0.02278449415082599,0.02158708769225228
CONNECTICUT,2025,0.0,1,412080.9714014687,0.0,3605944.0,1530197.0,630565066195.6132,0.0,126113013239.32263,0.0,0.0011363636363636363,0.0,0.07119938321659851,0.02158708769225228,
DELAWARE,2015,200000.0,4,230387.20883864566,0.0,989948.0,448735.0,103382804158.20966,0.20203081373971157,20676660832.441933,1.0771663615745545e-05,0.004545454545454545,0.0,0.011673326490597985,0.004415397521716603,0.007668543046283121
DELAWARE,2016,0.0,17,239755.00637842156,1.0,989948.0,448735.0,107586462787.221,0.0,21517292560.9442,0.0,0.019318181818181818,0.0016051364365971107,0.012147976796623487,0.007668543046283121,0.01128828954887403
DELAWARE,2017,0.0,33,249221.57825382374,0.0,989948.0,448735.0,111834444917.7296,0.0,22366888990.14592,0.0,0.0375,0.0,0.0126276318295801,0.01128828954887403,0.004803923006484861
DELAWARE,2018,0.0,4,256230.7315275517,0.0,989948.0,448735.0,114979697312.0159,0.0,22995939463.203182,0.0,0.004545454545454545,0.0,0.012982773657979842,0.004803923006484861,0.004486809384120008
DELAWARE,2019,0.0,2,265272.00930647546,0.0,989948.0,448735.0,119036835096.14127,0.0,23807367019.628258,0.0,0.0022727272727272726,0.0,0.013440879765248511,0.004486809384120008,0.006856795367098462
DELAWARE,2020,0.0,6,276902.28903454565,8.0,989948.0,448735.0,124255748669.91684,0.0,24851149735.983368,0.0,0.006818181818181818,0.012841091492776886,0.014030166180614697,0.006856795367098462,0.0055043421025925765
DELAWARE,2021,0.0,2,321653.0339517473,1.0,989948.0,448735.0,144336974190.3373,0.0,28867394838.567463,0.0,0.0022727272727272726,0.0016051364365971107,0.016297610014624705,0.0055043421025925765,0.006858323047129707
DELAWARE,2023,0.0,5,376432.61864164827,0.0,989948.0,448735.0,168918491126.16003,0.0,33783698226.23201,0.0,0.005681818181818182,0.0,0.0190731980358869,0.006858323047129707,0.006465164159185026
DELAWARE,2025,0.0,2,395422.75228076533,0.0,989948.0,448735.0,177440028744.70923,0.0,35488005749.34185,0.0,0.0022727272727272726,0.0,0.020035395682131904,0.006465164159185026,
DISTRICT OF COLUMBIA,2016,0.0,4,,0.0,689545.0,350364.0,,0.0,,0.0,0.004545454545454545,0.0,,,
DISTRICT OF COLUMBIA,2017,0.0,6,,0.0,689545.0,350364.0,,0.0,,0.0,0.006818181818181818,0.0,,,
DISTRICT OF COLUMBIA,2018,0.0,21,,0.0,689545.0,350364.0,,0.0,,0.0,0.023863636363636365,0.0,,,
DISTRICT OF COLUMBIA,2019,0.0,3,,0.0,689545.0,350364.0,,0.0,,0.0,0.003409090909090909,0.0,,,
DISTRICT OF COLUMBIA,2020,0.0,4,,0.0,689545.0,350364.0,,0.0,,0.0,0.004545454545454545,0.0,,,
DISTRICT OF COLUMBIA,2021,200000.0,11,,0.0,689545.0,350364.0,,0.2900463349020006,,1.0771663615745545e-05,0.0125,0.0,,,
DISTRICT OF COLUMBIA,2022,0.0,12,,0.0,689545.0,350364.0,,0.0,,0.0,0.013636363636363636,0.0,,,
DISTRICT OF COLUMBIA,2023,0.0,1,,0.0,689545.0,350364.0,,0.0,,0.0,0.0011363636363636363,0.0,,,
FLORIDA,2015,19275500.0,99,153651.71654849703,0.0,21538187.0,9865350.0,1515827961851.715,0.8949453359282283,303175230140.143,0.0010381460101265164,0.1125,0.0,0.17115761993836023,0.07426254438555868,0.1008239075594679
FLORIDA,2016,137148500.0,129,170549.27867754395,72.0,21538187.0,9865350.0,1682528326401.508,6.367690093878375,336574239563.30164,0.00738658753702039,0.14659090909090908,0.11556982343499198,0.18998036127659576,0.1008239075594679,0.13803490865035462
FLORIDA,2017,524843210.0,186,182597.3231550985,146.0,21538187.0,9865350.0,1801386501988.1511,24.36803106965317,360539722054.43024,0.028267172545640495,0.21136363636363636,0.23434991974317818,0.2034010679501778,0.13803490865035462,0.09704733978864727
FLORIDA,2018,4256400.0,101,195983.99413338993,53.0,21538187.0,9865350.0,1933450696523.8384,0.19762109039168432,386692267530.2677,0.0002292425450702967,0.11477272727272728,0.08507223113964688,0.21831291400703,0.09704733978864727,0.10057092590295807
FLORIDA,2019,13519100.0,75,207282.29757874054,87.0,21538187.0,9865350.0,2044912414418.428,0.6276805006846676,408989242457.3856,0.0007281159879381281,0.08522727272727272,0.13964686998394862,0.23089845987977803,0.10057092590295807,0.15343838144729888
FLORIDA,2020,126855000.0,187,221966.22994764117,212.0,21538187.0,9865350.0,2189774546613.962,5.889771502123183,438018336881.3924,0.0068321969398770065,0.2125,0.3402889245585875,0.2472553673849644,0.15343838144729888,0.12485311763290033
FLORIDA,2021,41069000.0,117,262092.8527823255,61.0,21538187.0,9865350.0,2585637725196.1147,1.9067993048811398,517148079568.72296,0.0022119072651752693,0.13295454545454546,0.09791332263242375,0.29195371124226255,0.12485311763290033,0.21358560957286643
FLORIDA,2022,1063222440.0,175,324771.1587020318,264.0,21538187.0,9865350.0,3203981150501.09,49.364528221432934,641327841381.618,0.05726337236196101,0.19886363636363635,0.42375601926163725,0.36177310476397007,0.21358560957286643,0.1622445142281535
FLORIDA,2023,3713500.0,149,336375.97628526064,99.0,21538187.0,9865350.0,3318466737645.796,0.17241469767162854,663695204318.8591,0.00020000286418535542,0.1693181818181818,0.15890850722311398,0.37470008665510535,0.1622445142281535,0.13185874215461518
FLORIDA,2025,5484000.0,91,332332.5062828785,0.0,21538187.0,9865350.0,3278576490857.7954,0.2546175311784599,655718040189.759,0.00029535901634374285,0.10340909090909091,0.0,0.37019593455419836,0.13185874215461518,
GEORGIA,2015,997000.0,35,119567.67273543042,16.0,10711908.0,4410956.0,527407743458.3832,0.09307398831281971,105482047200.27664,5.3696743124491544e-05,0.03977272727272727,0.025682182985553772,0.059551516649109515,0.02840969744508348,0.049426871501002126
GEORGIA,2016,24691010.0,73,124887.82145054436,85.0,10711908.0,4410956.0,550874685354.2074,2.305005793552372,110187282598.9415,0.0013298162702650473,0.08295454545454546,0.13643659711075443,0.06220125396970525,0.049426871501002126,0.11691156694463745
GEORGIA,2017,330093000.0,150,129630.86103052681,351.0,10711908.0,4410956.0,571796024247.7684,30.815518579883246,114524251414.6537,0.017778253789561473,0.17045454545454544,0.5634028892455859,0.06456355804448392,0.11691156694463745,0.05990442127329429
GEORGIA,2018,2472700.0,47,138929.33194736842,177.0,10711908.0,4410956.0,612811170329.2365,0.23083656058285787,122563470442.9473,0.00013317546311327006,0.053409090909090906,0.2841091492776886,0.06919472659487312,0.05990442127329429,0.038118336452492615
GEORGIA,2019,6405610.0,61,148514.04633179266,12.0,10711908.0,4410956.0,655088923751.4988,0.5979896391940632,131020987568.69975,0.00034499538086827915,0.06931818181818182,0.019261637239165328,0.07396846070864135,0.038118336452492615,0.11494387527601935
GEORGIA,2020,16987500.0,173,159923.86485374835,320.0,10711908.0,4410956.0,705417131219.8304,1.5858519322608073,141091920060.5661,0.0009149181783623873,0.1965909090909091,0.5136436597110754,0.07965120071795008,0.11494387527601935,0.04915944036267257
GEORGIA,2021,24106500.0,69,188351.12263447492,30.0,10711908.0,4410956.0,830808514491.273,2.250439417515535,166173756165.0546,0.00129833554476485,0.07840909090909091,0.048154093097913325,0.09380959551052372,0.04915944036267257,0.04809810522378241
GEORGIA,2022,1515500.0,67,219775.26960080717,0.0,10711908.0,4410956.0,969419044097.298,0.14147806347851383,193884566582.8596,8.162228104831187e-05,0.07613636363636364,0.0,0.10946061194696788,0.04809810522378241,0.060674316855682475
GEORGIA,2023,898000.0,89,226524.53218088177,41.0,10711908.0,4410956.0,999189744370.4535,0.0838319373168627,199838397895.9907,4.8364769634697505e-05,0.10113636363636364,0.06581059390048154,0.1128221294350257,0.060674316855682475,0.04923297791523264
GEORGIA,2025,1039000.0,60,238086.74242019842,0.0,10711908.0,4410956.0,1050190144998.8287,0.09699485843231663,210038548511.76575,5.595879248379811e-05,0.06818181818181818,0.0,0.11858076920625159,0.04923297791523264,
GUAM,2016,0.0,1,,0.0,,,,,,0.0,0.0011363636363636363,0.0,,,
GUAM,2022,500.0,3,,0.0,,,,,,2.6929159039363865e-08,0.003409090909090909,0.0,,,
GUAM,2023,0.0,2,,0.0,,,,,,0.0,0.0022727272727272726,0.0,,,
HAWAII,2015,30000.0,17,490114.45799190877,0.0,1455271.0,561066.0,274986558487.6883,0.020614717121415875,54997326700.93766,1.615749542361832e-06,0.019318181818181818,0.0,0.031049727310939808,0.01317920085673525,0.013717396116488083
HAWAII,2016,0.0,17,510020.58895323076,1.0,1455271.0,561066.0,286155211761.63336,0.0,57231042355.826675,0.0,0.019318181818181818,0.0016051364365971107,0.03231082036397336,0.013717396116488083,0.01315691401010044
HAWAII,2017,20000.0,13,536785.9445639249,0.0,1455271.0,561066.0,301172342772.7031,0.013743144747610583,60234478557.140625,1.0771663615745546e-06,0.014772727272727272,0.0,0.034006458963367854,0.01315691401010044,0.015247687119263182
HAWAII,2018,0.0,10,564453.1169331747,14.0,1455271.0,561066.0,316695452505.2286,0.0,63339090504.44572,0.0,0.011363636363636364,0.02247191011235955,0.03575922945099985,0.015247687119263182,0.013271127069297638
HAWAII,2019,0.0,9,582205.2576979928,1.0,1455271.0,561066.0,326655575115.58203,0.0,65331115025.01641,0.0,0.010227272727272727,0.0016051364365971107,0.036883862933944606,0.013271127069297638,0.01495464861428586
HAWAII,2020,266000.0,5,608524.0596925741,14.0,1455271.0,561066.0,341422160075.47375,0.18278382514322075,68284565017.49476,1.4326312608941576e-05,0.005681818181818182,0.02247191011235955,0.038551211472142306,0.01495464861428586,0.01409280772118683
HAWAII,2021,0.0,3,688742.4689273882,2.0,1455271.0,561066.0,386429982071.214,0.0,77285996415.0428,0.0,0.003409090909090909,0.0032102728731942215,0.04363320750683075,0.01409280772118683,0.016429051536237874
HAWAII,2022,0.0,2,823624.654108623,2.0,1455271.0,561066.0,462107790182.1087,0.0,92421558037.02176,0.0,0.0022727272727272726,0.0032102728731942215,0.05217826264790999,0.016429051536237874,0.14320238609130143
HAWAII,2023,5554601000.0,28,844517.8904868508,7.0,1455271.0,561066.0,473830274743.8954,3816.8842779111246,97543355455.07909,0.29916146745841915,0.031818181818181815,0.011235955056179775,0.05350189079559807,0.14320238609130143,0.01843884601417698
HAWAII,2025,1050000.0,8,856432.7579127011,2.0,1455271.0,561066.0,480515301751.04755,0.7215150992495556,96103585352.00952,5.655123398266412e-05,0.00909090909090909,0.0032102728731942215,0.05425672138360892,0.01843884601417698,
IDAHO,2015,8540000.0,34,169188.71865555746,11.0,1839106.0,751859.0,127206060819.64877,4.643560512553382,25445482171.829758,0.0004599500363923348,0.038636363636363635,0.01765650080256822,0.014363296600643683,0.013985891802279589,0.014080092856946363
IDAHO,2016,5000.0,39,179605.69830957518,4.0,1839106.0,751859.0,135038160725.33888,0.002718712243883713,27007634653.26778,2.6929159039363865e-07,0.04431818181818182,0.006420545746388443,0.015247647340116658,0.014080092856946363,0.041337960531372155
IDAHO,2017,66263700.0,135,192187.4656879076,27.0,1839106.0,751859.0,144497875764.6445,36.03038650300744,28932707032.628902,0.0035688514316733907,0.1534090909090909,0.04333868378812199,0.016315777993574712,0.041337960531372155,0.016437100105426865
IDAHO,2018,11342550.0,47,210079.29169263536,1.0,1839106.0,751859.0,157950006172.73312,6.167425912372642,31595672519.046627,0.0006108906657238733,0.053409090909090906,0.0016051364365971107,0.017834706712198074,0.016437100105426865,0.015383386585251067
IDAHO,2019,6976000.0,37,230124.2424031842,6.0,1839106.0,751859.0,173020982769.0157,3.7931473226665564,34607684561.80314,0.00037571562691720466,0.042045454545454546,0.009630818619582664,0.01953642521145003,0.015383386585251067,0.027307136207708554
IDAHO,2020,3135000.0,25,260321.63065300338,93.0,1839106.0,751859.0,195725160901.13647,1.704632576915088,39146599694.5273,0.00016884582717681144,0.028409090909090908,0.1492776886035313,0.022100036115555062,0.027307136207708554,0.01401197020898435
IDAHO,2021,534000.0,19,342351.9269135398,6.0,1839106.0,751859.0,257400377417.28714,0.2903584676467806,51480342487.85743,2.876034185404061e-05,0.02159090909090909,0.009630818619582664,0.029064007973675494,0.01401197020898435,0.023568015835579048
IDAHO,2022,22321000.0,53,408332.77924852155,4.0,1839106.0,751859.0,307008675073.01416,12.136875199145672,61412895525.60284,0.0012021715178352817,0.060227272727272727,0.006420545746388443,0.03466546036117182,0.023568015835579048,0.019178352927588793
